year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2011,8,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",32,4,0.88,2.93,0.19,0,0,3,1,488,67,403,18,0,0
2011,8,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2647,217,54.2,82.83,27.19,0,52.78,51,3,16534,4108,7103,819,0,4504
2011,8,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",55,17,4.98,4.62,3.61,0,3.8,1,0,1212,383,172,213,0,444
2011,8,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola Gulf Coast Regional",31,2,0.77,0,0.23,0,1,0,0,66,23,0,7,0,36
2011,8,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",150,25,5.89,10.66,1.5,0,6.94,2,0,1785,503,698,56,0,528
2011,8,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",39,9,2.28,2.79,2.34,0,1.58,3,0,463,168,185,67,0,43
2011,8,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",117,31,6.02,8.01,11.91,0,5.06,9,0,2309,340,645,645,0,679
2011,8,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",128,14,1.65,5.73,1.51,0,5.11,7,0,676,85,275,64,0,252
2011,8,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",104,21,5,5.29,4.05,0,6.65,1,0,1279,375,399,112,0,393
2011,8,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",33,6,2,1,0,0,3,0,0,231,129,39,0,0,63
2011,8,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",59,16,1.6,6.88,5.02,0,2.5,2,0,1099,108,598,225,0,168
2011,8,YV,Mesa Airlines Inc.,SAN,"San Diego, CA: San Diego International",27,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,8,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",195,25,6.64,13.94,1.55,0,2.88,1,0,1849,471,1195,95,0,88
2011,8,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",105,21,4.94,5.9,2.5,0,7.65,2,0,1300,225,469,81,0,525
2011,8,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",155,24,7.85,6.87,1.63,0,7.65,1,1,2159,1089,473,72,0,525
2011,8,YV,Mesa Airlines Inc.,SBN,"South Bend, IN: South Bend Airport",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,YV,Mesa Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",88,12,2,5.89,1.16,0,2.94,0,0,924,155,528,47,0,194
2011,8,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",71,14,5.82,3,1.18,0,4,1,0,978,493,112,26,0,347
2011,8,YV,Mesa Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",64,27,8.64,12.84,1.52,0,4,2,0,1739,552,879,90,0,218
2011,8,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,YV,Mesa Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",27,4,0.56,1.63,0.81,0,1,0,0,126,9,46,16,0,55
2011,8,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",79,12,2.98,2.94,3.21,0,2.86,1,0,673,116,298,101,0,158
2011,8,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",32,5,3.18,0.84,0.98,0,0,1,0,367,211,46,110,0,0
2011,8,YV,Mesa Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",287,33,11.83,13.67,3.52,0,3.99,4,0,1865,778,752,116,0,219
2011,8,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",188,31,7.92,13.48,0.89,0,8.71,14,0,2590,465,1097,54,0,974
2011,9,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",236,27,16.87,1.58,3.45,0,5.1,2,1,1352,776,123,90,0,363
2011,9,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30,3,2.1,0,0.9,0,0,0,1,112,84,0,28,0,0
2011,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",431,73,28.45,2.25,20.4,0,21.91,4,1,4076,1456,315,935,0,1370
2011,9,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",668,91,41.45,9.32,16.85,0.94,22.44,5,0,5954,2065,1710,702,16,1461
2011,9,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",150,17,3.75,2.04,5.96,0,5.25,0,0,1002,92,125,270,0,515
2011,9,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",86,22,12.7,1,4.56,0,3.74,0,1,791,454,44,145,0,148
2011,9,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",258,42,20.42,1.31,9.75,0,10.52,2,0,2218,940,169,327,0,782
2011,9,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",798,243,71.25,8.56,125.77,0,37.42,9,4,12872,4558,445,5474,0,2395
2011,9,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",116,20,12.3,1.07,1.17,0,5.46,0,0,796,369,60,48,0,319
2011,9,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",242,55,21.35,2.57,24.62,0,6.46,1,3,2506,861,221,1033,0,391
2011,9,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",90,24,12.06,1.6,6.12,0,4.21,0,1,1172,473,329,146,0,224
2011,9,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",194,39,19.24,1.11,10.67,0,7.98,5,4,1884,928,87,402,0,467
2011,9,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",115,32,14.51,1.84,9.4,0,6.24,0,0,1950,851,224,300,0,575
2011,9,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",148,26,18.8,2.73,1.39,0,3.08,0,1,1695,1206,232,55,0,202
2011,9,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",56,11,6.41,0.08,1.45,0,3.05,0,2,748,347,16,57,0,328
2011,9,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",849,180,65.67,11.24,74.69,0,28.39,10,11,8951,3769,736,2801,0,1645
2011,9,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",408,78,33.65,3.14,21.87,0,19.35,2,0,3858,1515,329,696,0,1318
2011,9,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12785,1344,381.08,47.68,358.51,0.85,555.87,107,97,88819,35138,2906,15009,34,35732
2011,9,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",184,39,15.76,4.25,13.55,0,5.44,0,0,2122,958,453,317,0,394
2011,9,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",29,11,4.04,0,1.42,0,5.55,0,0,451,118,0,33,0,300
2011,9,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",227,40,16.55,2,7.26,0,14.19,5,1,1957,720,159,286,0,792
2011,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",299,97,20.57,2.74,60.54,0,13.15,3,0,6362,1077,141,4016,0,1128
2011,9,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60,14,8.75,2.07,1.82,0,1.36,0,1,1095,572,242,47,0,234
2011,9,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",224,53,13.96,1.55,24.03,0,13.46,0,0,2336,676,67,838,0,755
2011,9,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",173,37,26.77,1.94,6.37,0,1.92,0,0,3051,2666,49,203,0,133
2011,9,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",85,13,5.05,0.86,3.38,0,3.72,2,0,848,204,102,151,0,391
2011,9,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",294,55,19.65,6.3,24.48,0,4.57,2,3,2610,993,708,592,0,317
2011,9,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",263,48,24.44,2.08,10.47,0,11.01,0,0,2266,1067,99,336,0,764
2011,9,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Mid-Continent",114,25,14.99,1.97,4.1,0,3.94,0,0,1589,837,197,144,0,411
2011,9,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",144,23,9.72,0.87,7.05,0,5.36,1,0,1161,405,123,204,0,429
2011,9,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",29,8,4.2,0,1.22,0,2.58,0,0,352,194,0,26,0,132
2011,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",115,21,8.52,0.95,7.82,0,3.7,2,1,985,431,55,231,0,268
2011,9,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1115,270,87.31,6,143.02,0,33.68,16,3,16166,7601,358,5737,0,2470
2011,9,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",30,3,1.98,0,1.02,0,0,0,0,103,79,0,24,0,0
2011,9,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",757,130,58.35,8.07,31.71,0.48,31.39,2,0,6284,3058,482,1055,12,1677
2011,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2402,381,152.13,17.15,114.36,0,97.36,25,2,20408,9833,1171,3703,0,5701
2011,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1194,302,83.11,8.87,164.52,0,45.5,21,8,17527,4603,552,9607,0,2765
2011,9,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",48,11,3.9,0,2.92,0,4.19,0,0,599,314,0,96,0,189
2011,9,AA,American Airlines Inc.,LIT,"Little Rock, AR: Adams Field",89,15,5.66,0.66,2.8,0,5.87,1,2,1057,357,118,85,0,497
2011,9,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",349,49,22.32,3.77,8.19,0,14.73,0,0,2602,1081,262,250,0,1009
2011,9,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",763,195,85.05,8.45,66.05,1,34.45,4,3,9232,4699,586,2107,53,1787
2011,9,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",115,15,6.67,2.12,3.23,0,2.98,0,0,838,204,302,92,0,240
2011,9,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",117,21,11.31,1.62,4.66,0,3.41,2,0,1080,423,260,137,0,260
2011,9,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3511,681,223.77,24.88,241.1,1,190.25,30,10,36490,14970,1810,7619,31,12060
2011,9,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",89,20,11.67,1.17,5.44,0,1.72,0,0,815,509,68,178,0,60
2011,9,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",320,42,20.87,3.99,7.29,0,9.85,1,0,2409,1112,382,302,0,613
2011,9,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",357,61,30.71,0.96,12.63,0,16.7,1,1,2775,1291,74,443,0,967
2011,9,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",90,12,9.31,0,2.14,0,0.55,1,1,745,658,0,42,0,45
2011,9,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",207,31,13.44,3.81,4.97,0,8.78,0,1,1844,536,407,208,0,693
2011,9,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",143,26,14.52,2.73,4.29,0,4.46,0,0,1374,844,244,121,0,165
2011,9,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",118,17,8.72,3.75,2.19,0,2.35,0,0,1271,614,426,84,0,147
2011,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4381,755,194.74,16.45,319.38,0.86,223.57,29,2,41913,11334,829,16210,18,13522
2011,9,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",60,9,4.83,0,1.27,0,2.9,0,2,678,348,0,55,0,275
2011,9,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",90,25,10.82,1.36,9.18,0,3.64,1,0,1316,480,109,343,0,384
2011,9,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",149,24,13.39,2.99,4.07,0,3.56,0,1,1088,638,228,106,0,116
2011,9,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",315,75,16.44,2.03,45.12,0,11.41,2,2,5022,687,58,3471,0,806
2011,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",413,86,40.82,7.04,20.65,0,17.49,1,0,4685,2201,789,634,0,1061
2011,9,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",115,16,7.67,1.71,2.73,0,3.89,1,1,1179,553,87,114,0,425
2011,9,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",60,4,1.5,0.82,1.68,0,0,0,0,230,68,113,49,0,0
2011,9,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",318,58,26.86,4.26,12.59,0,14.28,2,1,2872,1462,244,414,0,752
2011,9,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",89,18,7.6,0.14,7.81,0,2.44,2,1,649,306,5,281,0,57
2011,9,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",112,15,6.67,0.87,2.86,0,4.59,0,0,754,329,26,97,0,302
2011,9,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",90,23,9.89,0.94,10.2,0,1.98,0,1,859,349,250,208,0,52
2011,9,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",439,72,33.24,4.29,21.16,0,13.31,6,1,4615,2752,476,585,0,802
2011,9,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",495,71,34.9,6.44,11.59,0,18.07,2,3,4108,1419,804,527,0,1358
2011,9,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",86,8,3.25,0,1.74,0,3.01,1,0,426,189,0,72,0,165
2011,9,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",400,64,33.16,5.26,14.78,0,10.8,0,0,3453,1903,434,467,0,649
2011,9,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",928,176,66.57,8.09,67.02,0,34.32,9,1,8733,3508,497,2682,0,2046
2011,9,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",226,26,15.02,2.78,2.52,0,5.68,1,0,1693,740,201,124,0,628
2011,9,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",420,94,43.86,6.94,30.76,0.06,12.38,7,1,4666,2338,548,1089,1,690
2011,9,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",148,31,17.46,2.62,2.41,0,8.51,1,0,1731,766,288,66,0,611
2011,9,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",119,17,8.05,2.54,1.73,0,4.68,0,0,975,413,248,57,0,257
2011,9,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",352,51,25.68,1.9,8.82,0,14.61,2,2,2124,1001,99,268,0,756
2011,9,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",831,156,52.94,7.99,50.22,0,44.86,12,3,9290,3969,541,1529,0,3251
2011,9,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",94,21,7.74,1.66,4.93,0,6.68,7,2,1302,587,137,187,0,391
2011,9,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",60,6,2.85,0.42,1.21,0,1.52,2,0,219,105,18,42,0,54
2011,9,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",495,92,38.74,9.3,25.24,0,18.72,0,3,4294,1633,555,843,0,1263
2011,9,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",238,46,24.73,2.24,7.2,0,11.82,1,1,3216,1508,237,282,0,1189
2011,9,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",267,45,24.98,1.06,10.59,0,8.36,2,3,2059,1039,76,371,0,573
2011,9,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",56,4,2.65,0,0.16,0,1.19,2,0,283,151,0,33,0,99
2011,9,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,1,0,0,0.78,0,0.22,0,0,32,0,0,25,0,7
2011,9,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",56,2,1,0,1,0,0,7,0,68,46,0,22,0,0
2011,9,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1245,95,27.64,3.99,21.1,3.15,39.11,14,2,4501,1229,799,532,89,1852
2011,9,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,8,3.72,0,4.28,0,0,0,0,220,114,0,106,0,0
2011,9,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",30,4,1.99,0,2.01,0,0,0,0,199,145,0,54,0,0
2011,9,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",86,6,1.76,1,1.64,0,1.6,0,0,167,59,35,34,0,39
2011,9,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",60,7,1.76,0,2.28,0,2.95,0,0,1084,578,0,57,0,449
2011,9,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",90,20,1.8,0,18.2,0,0,0,0,704,102,0,602,0,0
2011,9,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",69,10,1,0.88,2.39,0,5.73,1,1,567,18,45,54,0,450
2011,9,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",86,3,1.94,0,1.06,0,0,0,0,61,41,0,20,0,0
2011,9,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,4,1.09,0,1,0,1.91,0,0,94,24,0,19,0,51
2011,9,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",89,14,1,0,12.27,0,0.73,0,0,355,41,0,298,0,16
2011,9,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",94,3,1.51,0,1.49,0,0,0,0,146,94,0,52,0,0
2011,9,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",87,8,5.96,0,2.04,0,0,0,1,365,312,0,53,0,0
2011,9,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60,11,1.32,0,9.68,0,0,0,0,752,116,0,636,0,0
2011,9,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",359,25,13.89,0.21,5.06,0,5.85,0,0,994,617,6,135,0,236
2011,9,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",85,3,2.03,0,0.17,0,0.79,0,0,81,53,0,5,0,23
2011,9,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",150,16,6.97,0,9.03,0,0,0,2,505,286,0,219,0,0
2011,9,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",30,6,1.48,0,4.52,0,0,0,0,136,39,0,97,0,0
2011,9,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",360,35,11.83,2,7.96,0,13.2,2,3,1679,426,178,181,0,894
2011,9,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",60,3,0.77,0,2.23,0,0,0,0,130,70,0,60,0,0
2011,9,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",201,15,6.7,1,4.36,0,2.94,3,2,827,278,19,206,0,324
2011,9,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",377,10,5.21,0,2.91,0,1.88,0,1,377,226,0,67,0,84
2011,9,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",516,28,17.78,0,5.85,0,4.37,0,1,1132,784,0,145,0,203
2011,9,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",60,6,1.75,0,3.25,1,0,0,0,309,66,0,78,165,0
2011,9,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",30,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2011,9,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30,3,0,0,3,0,0,0,0,59,0,0,59,0,0
2011,9,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60,3,1.91,0,1.09,0,0,0,0,74,46,0,28,0,0
2011,9,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",167,9,5.22,0,1.18,0,2.6,0,0,344,216,0,27,0,101
2011,9,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",180,10,4.18,0,5.82,0,0,0,2,378,256,0,122,0,0
2011,9,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",90,23,7.45,0,3.59,0.45,11.51,2,0,754,196,0,87,16,455
2011,9,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",88,1,1,0,0,0,0,0,0,36,36,0,0,0,0
2011,9,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",150,26,5.06,0.21,17.82,0,2.91,0,0,889,210,8,549,0,122
2011,9,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",78,12,1.27,0.72,9.35,0,0.66,0,5,555,134,21,381,0,19
2011,9,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",798,55,10.97,0,17.55,0,26.49,1,2,2407,363,0,559,0,1485
2011,9,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",205,9,4.96,0,3.04,0,1,0,0,401,290,0,60,0,51
2011,9,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,8,1,1,3.66,0,2.34,2,0,232,23,21,75,0,113
2011,9,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",84,4,0,0,3,0,1,0,0,100,0,0,75,0,25
2011,9,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",326,24,14.3,0,3.8,0,5.9,0,0,1239,724,0,118,0,397
2011,9,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",56,7,2.96,0.97,1.01,0,2.07,0,1,515,380,57,18,0,60
2011,9,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3728,245,76.25,3.09,78.48,2.53,84.66,10,2,11672,4073,155,2236,171,5037
2011,9,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",314,63,8.84,0,52.16,0,2,1,0,3574,408,0,3039,0,127
2011,9,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",112,8,1.57,0.9,0.77,0,4.76,0,2,417,55,161,34,0,167
2011,9,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",258,11,4.98,0,1.89,0,4.13,1,1,349,194,0,35,0,120
2011,9,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",146,9,5.6,0,2.47,0,0.93,0,0,381,201,0,61,0,119
2011,9,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",347,17,11.53,0,1.69,0,3.78,0,0,899,642,0,45,0,212
2011,9,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",30,4,0.37,0,3.63,0,0,0,0,81,7,0,74,0,0
2011,9,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,3,2,0,1,0,0,0,0,67,46,0,21,0,0
2011,9,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,6,1.2,0.88,0.95,0,2.97,1,2,518,315,86,44,0,73
2011,9,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,4,2,0,0,0,2,0,1,149,84,0,0,0,65
2011,9,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",46,11,4.65,0,3.89,0,2.46,0,0,353,134,0,92,0,127
2011,9,B6,JetBlue Airways,ANC,"Anchorage, AK: Ted Stevens Anchorage International",5,2,1.12,0,0.82,0,0.05,0,0,54,38,0,14,0,2
2011,9,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",230,31,12.11,2.55,11.38,0.48,4.49,0,0,2230,1183,167,424,10,446
2011,9,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",90,23,6.31,0,5.17,0,11.53,0,1,976,332,0,202,0,442
2011,9,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2373,593,125.88,6.17,279.39,0,181.56,4,0,38321,8112,466,17232,0,12511
2011,9,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",70,8,4.23,0,3.77,0,0,0,0,662,469,0,193,0,0
2011,9,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",150,33,12.19,0,7.01,0,13.8,0,0,1673,509,0,385,0,779
2011,9,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",415,92,43.95,1.33,17.63,0,29.1,1,0,5865,2878,112,930,0,1945
2011,9,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",90,20,2.91,0,9.31,0,7.78,0,0,1114,304,0,349,0,461
2011,9,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",146,24,5.81,0,12.91,0,5.27,0,0,1669,612,0,786,0,271
2011,9,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",137,34,13.16,0.61,12.46,0.88,6.88,0,0,1782,743,27,408,23,581
2011,9,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",261,59,15.08,0.63,23.77,0,19.52,0,2,3759,669,79,1433,0,1578
2011,9,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",86,14,6.12,0,4.43,0,3.45,0,0,472,232,0,120,0,120
2011,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",415,143,22.13,5.25,87.91,0,27.71,0,1,10699,1737,372,6592,0,1998
